linking,degree
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
10,14
9,14
8,13
7,10
7,14
3,3
10,12
7,7
3,3
5,5
8,9
6,7
4,4
2,2
3,3
5,5
4,5
5,5
2,2
9,10
4,4
8,10
3,3
3,3
4,4
2,2
2,2
4,4
4,4
3,3
3,3
4,4
3,3
3,3
3,3
4,4
4,4
2,2
4,4
2,2
2,2
1,2
3,3
4,5
3,3
2,2
2,2
3,3
3,3
5,5
4,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
4,4
2,2
3,3
2,2
2,2
2,2
3,3
4,4
3,3
3,3
2,2
2,2
2,2
4,4
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
7,7
6,7
6,7
6,7
5,7
3,3
6,7
5,7
3,3
4,5
5,7
4,7
4,4
2,2
3,3
5,5
3,5
4,5
2,2
6,7
4,4
4,7
3,3
2,3
4,4
2,2
2,2
4,4
4,4
3,3
3,3
4,4
2,3
3,3
3,3
4,4
4,4
2,2
4,4
2,2
2,2
2,2
3,3
4,5
3,3
2,2
2,2
3,3
3,3
5,5
4,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
4,4
2,2
3,3
2,2
2,2
2,2
3,3
4,4
3,3
3,3
2,2
2,2
2,2
3,4
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
2,3
2,3
2,3
1,3
3,3
2,3
2,3
2,3
2,3
2,3
2,3
2,2
2,3
2,3
1,3
2,3
2,2
2,3
2,3
2,3
2,3
1,3
2,3
2,2
1,2
2,3
1,3
2,3
1,3
2,3
2,3
2,3
2,3
2,3
2,3
2,2
2,3
1,2
2,2
1,2
1,3
2,3
2,3
2,2
2,2
1,3
2,3
2,3
2,3
2,2
1,2
2,2
1,2
2,2
1,2
2,3
2,2
2,2
2,3
2,2
1,3
1,2
1,2
1,2
2,3
2,3
2,3
2,3
2,2
1,2
1,2
2,3
2,2
1,3
2,2
1,2
1,2
2,2
2,2
2,2
1,2
1,2
2,2
1,2
2,2
1,2
2,2
2,2
2,2
2,3
2,2
2,2
2,2
1,2
2,2
2,2
1,2
5,5
2,5
2,5
2,5
3,5
2,3
3,5
4,5
2,5
2,3
2,5
3,5
2,4
2,2
2,3
2,5
3,5
3,5
2,2
4,5
2,4
2,5
2,3
1,3
2,4
2,2
2,2
3,4
2,4
2,3
2,3
2,4
3,3
2,3
2,3
2,4
2,4
2,2
2,4
2,2
2,2
2,2
2,3
2,5
3,3
1,2
2,2
2,3
2,3
2,5
3,4
2,2
2,2
2,2
1,2
2,2
2,2
2,3
2,2
2,2
2,4
2,2
1,3
2,2
2,2
1,2
2,3
3,4
2,3
2,3
2,2
2,2
2,2
3,4
2,2
3,3
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
8,9
8,9
6,9
6,9
9,9
3,3
8,9
8,9
7,7
3,3
3,5
5,7
3,4
2,2
3,3
4,5
4,5
5,5
2,2
6,9
4,4
6,9
3,3
3,3
2,4
1,2
2,2
4,4
4,4
2,3
3,3
4,4
3,3
3,3
3,3
4,4
3,4
2,2
4,4
2,2
1,2
2,2
3,3
2,5
1,3
2,2
2,2
3,3
2,3
4,5
2,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
4,4
2,2
3,3
2,2
2,2
2,2
2,3
4,4
3,3
2,3
2,2
2,2
2,2
3,4
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
6,7
4,7
4,7
4,7
7,7
2,3
5,7
4,7
4,7
2,3
4,5
4,7
4,4
2,2
3,3
3,5
3,5
4,5
2,2
4,7
3,4
4,7
2,3
2,3
3,4
2,2
2,2
3,4
3,4
3,3
3,3
4,4
2,3
3,3
3,3
3,4
3,4
2,2
3,4
2,2
2,2
2,2
2,3
3,5
3,3
2,2
2,2
3,3
3,3
5,5
4,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
4,4
2,2
3,3
2,2
2,2
2,2
3,3
4,4
3,3
3,3
2,2
2,2
2,2
3,4
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
4,4
4,4
4,4
4,4
4,4
2,3
4,4
4,4
3,4
2,3
4,4
4,4
4,4
2,2
3,3
3,4
4,4
4,4
2,2
4,4
3,4
4,4
2,3
2,3
3,4
2,2
2,2
4,4
4,4
3,3
3,3
4,4
3,3
2,3
3,3
3,4
3,4
2,2
2,4
2,2
2,2
2,2
3,3
3,4
3,3
2,2
2,2
3,3
3,3
4,4
3,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
4,4
2,2
2,3
2,2
2,2
2,2
3,3
4,4
3,3
3,3
2,2
2,2
2,2
4,4
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
1,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
2,3
3,3
3,3
3,3
2,3
3,3
3,3
3,3
3,3
2,2
3,3
2,3
3,3
2,2
3,3
2,3
3,3
2,3
1,3
3,3
2,2
2,2
2,3
2,3
2,3
2,3
2,3
2,3
3,3
2,3
2,3
3,3
2,2
3,3
2,2
2,2
2,2
2,3
3,3
3,3
2,2
2,2
2,3
3,3
3,3
3,3
2,2
2,2
2,2
1,2
2,2
2,2
2,3
2,2
2,2
2,3
2,2
1,3
2,2
2,2
1,2
3,3
3,3
2,3
2,3
2,2
2,2
2,2
3,3
2,2
2,3
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
4,5
4,5
5,5
5,5
5,5
2,3
4,5
5,5
4,5
2,3
3,5
4,5
3,5
4,4
2,2
3,3
2,5
3,5
2,2
5,5
2,4
4,5
2,3
2,3
4,4
2,2
2,2
3,4
3,4
3,3
2,3
3,4
2,3
3,3
3,3
3,4
4,4
2,2
4,4
2,2
2,2
2,2
3,3
4,5
3,3
2,2
2,2
2,3
3,3
4,5
4,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
3,4
2,2
2,3
2,2
2,2
2,2
3,3
3,4
2,3
3,3
2,2
2,2
2,2
3,4
2,2
2,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
4,5
3,5
3,5
3,5
4,5
3,3
5,5
4,5
3,5
2,3
3,5
3,5
3,5
3,4
2,2
3,3
3,5
4,5
2,2
4,5
3,4
4,5
3,3
3,3
3,4
1,2
2,2
4,4
4,4
3,3
3,3
4,4
3,3
3,3
3,3
3,4
3,4
2,2
3,4
2,2
2,2
2,2
3,3
3,5
3,3
2,2
2,2
3,3
3,3
4,5
4,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
3,4
2,2
3,3
2,2
2,2
2,2
1,3
4,4
3,3
3,3
2,2
2,2
2,2
4,4
2,2
3,3
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
5,5
5,5
4,5
4,5
5,5
2,3
4,5
4,5
4,5
2,3
3,5
4,5
4,5
3,4
2,2
3,3
3,5
3,5
2,2
4,5
4,4
4,5
3,3
2,3
2,4
2,2
2,2
3,4
3,4
3,3
2,3
3,4
2,3
3,3
3,3
3,4
3,4
2,2
4,4
1,2
2,2
2,2
2,3
2,5
2,3
2,2
2,2
2,3
3,3
3,5
3,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
3,4
2,2
3,3
2,2
2,2
2,2
3,3
4,4
2,3
2,3
2,2
1,2
2,2
3,4
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
1,2
1,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
1,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
10,10
8,10
8,10
8,10
7,10
3,3
7,10
9,10
6,7
3,3
4,5
6,9
4,7
3,4
2,2
2,3
5,5
5,5
5,5
2,2
4,4
7,10
2,3
3,3
4,4
2,2
2,2
4,4
4,4
3,3
3,3
4,4
3,3
3,3
3,3
4,4
3,4
2,2
4,4
2,2
2,2
2,2
3,3
4,5
2,3
2,2
2,2
3,3
3,3
4,5
3,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
4,4
2,2
3,3
2,2
2,2
2,2
2,3
4,4
3,3
3,3
2,2
2,2
2,2
4,4
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
4,4
4,4
4,4
4,4
4,4
2,3
4,4
4,4
4,4
2,3
2,4
4,4
2,4
3,4
2,2
3,3
2,4
2,4
3,4
2,2
4,4
4,4
3,3
2,3
3,4
2,2
2,2
3,4
3,4
2,3
3,3
3,4
2,3
2,3
3,3
3,4
4,4
2,2
3,4
2,2
2,2
2,2
2,3
3,4
2,3
2,2
2,2
3,3
3,3
3,4
3,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
3,4
2,2
2,3
2,2
2,2
2,2
3,3
3,4
2,3
3,3
2,2
2,2
2,2
3,4
2,2
2,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
9,10
7,10
8,10
6,10
9,10
3,3
6,10
8,10
5,7
2,3
4,5
5,9
5,7
4,4
2,2
3,3
5,5
5,5
5,5
2,2
7,10
4,4
3,3
2,3
4,4
2,2
2,2
4,4
4,4
3,3
3,3
4,4
2,3
3,3
3,3
3,4
4,4
2,2
4,4
2,2
2,2
2,2
3,3
4,5
3,3
2,2
2,2
3,3
3,3
5,5
4,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
4,4
2,2
3,3
2,2
2,2
2,2
3,3
4,4
3,3
3,3
2,2
2,2
2,2
3,4
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
2,3
2,3
3,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,2
2,3
2,3
2,3
3,3
2,2
2,3
3,3
2,3
1,3
2,3
2,2
2,2
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,2
2,3
2,2
2,2
2,2
2,3
2,3
2,3
2,2
2,2
2,3
2,3
2,3
2,3
2,2
2,2
2,2
1,2
2,2
2,2
2,3
2,2
2,2
2,3
2,2
1,3
2,2
2,2
1,2
2,3
2,3
2,3
2,3
2,2
2,2
2,2
2,3
2,2
2,3
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,3
3,3
3,3
3,3
2,3
2,3
3,3
3,3
2,3
2,3
3,3
2,3
2,3
2,2
3,3
2,3
2,3
3,3
2,2
3,3
2,3
3,3
2,3
3,3
2,2
2,2
2,3
2,3
2,3
2,3
2,3
2,3
2,3
3,3
2,3
3,3
2,2
2,3
2,2
2,2
2,2
2,3
3,3
2,3
2,2
2,2
2,3
3,3
2,3
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,3
2,2
2,2
2,3
2,2
2,3
2,2
2,2
2,2
2,3
3,3
2,3
3,3
2,2
2,2
2,2
3,3
2,2
2,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
4,4
4,4
4,4
4,4
3,4
3,3
3,4
3,4
4,4
3,3
3,4
3,4
3,4
3,4
2,2
3,3
3,4
3,4
3,4
2,2
4,4
3,4
4,4
3,3
3,3
2,2
2,2
3,4
3,4
3,3
3,3
3,4
3,3
3,3
3,3
3,4
4,4
2,2
3,4
2,2
2,2
2,2
3,3
4,4
2,3
2,2
2,2
3,3
2,3
3,4
3,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
3,4
2,2
3,3
2,2
2,2
2,2
3,3
3,4
3,3
2,3
2,2
2,2
2,2
3,4
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
1,2
2,2
2,2
1,2
2,2
2,2
1,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
4,4
3,4
2,4
2,4
4,4
2,3
4,4
3,4
3,4
2,3
3,4
2,4
3,4
3,4
2,2
2,3
2,4
3,4
3,4
2,2
2,4
2,4
3,4
2,3
2,3
2,4
2,2
2,2
3,4
3,3
3,3
3,4
2,3
2,3
2,3
3,4
2,4
2,2
2,4
2,2
2,2
2,2
2,3
2,4
2,3
2,2
2,2
3,3
2,3
3,4
2,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
3,4
2,2
2,3
2,2
2,2
2,2
3,3
2,4
2,3
2,3
2,2
2,2
2,2
2,4
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
4,4
4,4
4,4
3,4
4,4
3,3
4,4
4,4
4,4
2,3
4,4
3,4
3,4
4,4
2,2
3,3
4,4
3,4
3,4
2,2
4,4
3,4
4,4
3,3
2,3
4,4
2,2
2,2
3,4
3,3
3,3
4,4
3,3
3,3
2,3
4,4
4,4
2,2
3,4
2,2
2,2
2,2
3,3
4,4
3,3
2,2
2,2
3,3
3,3
4,4
3,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
4,4
2,2
2,3
2,2
2,2
2,2
3,3
3,4
2,3
3,3
2,2
2,2
2,2
3,4
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,3
3,3
2,3
2,3
3,3
2,3
3,3
2,3
2,3
2,3
2,3
2,3
3,3
3,3
2,2
2,3
2,3
2,3
2,3
2,2
2,3
2,3
3,3
2,3
2,3
2,3
2,2
2,2
3,3
3,3
2,3
3,3
2,3
2,3
2,3
3,3
2,3
2,2
2,3
2,2
2,2
1,2
2,3
2,3
2,3
2,2
2,2
2,3
2,3
3,3
2,3
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
3,3
2,2
2,3
2,2
2,2
2,2
3,3
2,3
2,3
2,3
2,2
2,2
2,2
2,3
2,2
2,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
2,3
2,3
3,3
2,3
3,3
2,3
2,3
2,3
2,3
2,3
2,3
3,3
2,2
2,3
2,3
2,3
3,3
2,2
2,3
2,3
3,3
2,3
2,3
2,3
2,2
2,2
3,3
3,3
3,3
3,3
2,3
2,3
2,3
3,3
2,3
2,2
2,3
2,2
2,2
2,2
2,3
2,3
2,3
2,2
2,2
3,3
2,3
3,3
2,3
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
3,3
2,2
2,3
2,2
2,2
2,2
3,3
2,3
2,3
2,3
2,2
2,2
2,2
2,3
2,2
2,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
4,4
4,4
4,4
4,4
4,4
3,3
4,4
4,4
4,4
3,3
3,4
4,4
4,4
4,4
2,2
3,3
4,4
3,4
4,4
2,2
4,4
3,4
4,4
3,3
2,3
4,4
2,2
2,2
4,4
4,4
3,3
3,3
2,3
3,3
2,3
4,4
4,4
2,2
4,4
2,2
2,2
2,2
3,3
4,4
3,3
2,2
2,2
3,3
3,3
4,4
4,4
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
4,4
2,2
2,3
2,2
2,2
2,2
3,3
3,4
3,3
3,3
2,2
2,2
2,2
3,4
2,2
2,3
2,2
1,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,3
3,3
3,3
3,3
1,3
2,3
3,3
3,3
1,3
2,3
3,3
2,3
2,3
2,2
2,3
2,3
2,3
2,3
2,2
3,3
1,3
2,3
1,3
1,3
2,3
2,2
1,2
2,3
1,3
1,3
1,3
1,3
2,3
2,3
1,3
2,3
2,2
2,3
1,2
2,2
1,2
1,3
2,3
2,3
1,2
2,2
1,3
3,3
2,3
3,3
1,2
1,2
1,2
1,2
1,2
1,2
1,3
1,2
2,2
1,3
2,2
1,3
1,2
1,2
1,2
2,3
3,3
1,3
2,3
1,2
1,2
1,2
3,3
2,2
2,3
2,2
2,2
1,2
2,2
2,2
2,2
1,2
1,2
2,2
1,2
1,2
1,2
2,2
2,2
2,2
3,3
1,2
2,2
2,2
1,2
2,2
1,2
1,2
3,3
3,3
3,3
3,3
3,3
2,3
3,3
3,3
3,3
3,3
2,3
3,3
3,3
3,3
2,2
3,3
3,3
2,3
3,3
2,2
3,3
2,3
2,3
2,3
2,3
2,3
2,2
2,2
3,3
2,3
3,3
2,3
3,3
2,3
3,3
3,3
3,3
2,2
3,3
1,2
2,2
2,2
2,3
3,3
1,3
2,2
2,2
2,3
3,3
3,3
2,3
2,2
2,2
2,2
2,2
2,2
2,2
3,3
2,2
2,2
3,3
2,2
2,3
2,2
2,2
2,2
3,3
3,3
3,3
2,3
2,2
2,2
2,2
3,3
2,2
2,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
1,2
2,2
2,2
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
2,3
2,3
3,3
3,3
2,3
2,3
3,3
3,3
2,3
2,2
2,3
2,3
2,3
3,3
2,2
3,3
2,3
3,3
2,3
2,3
2,3
2,2
2,2
2,3
2,3
2,3
