linking,degree
4,4
8,8
8,8
6,6
8,8
5,5
8,8
5,5
8,8
5,5
8,8
6,7
5,5
6,7
4,4
6,6
6,6
4,4
6,6
8,8
4,4
5,5
4,4
5,5
6,7
6,6
6,6
6,6
4,4
6,7
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
8,8
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
4,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
4,4
6,6
8,8
8,8
8,8
8,8
8,8
8,8
8,8
6,6
8,8
6,7
8,8
5,5
8,8
4,4
8,8
8,8
6,6
8,8
5,5
8,8
5,5
8,8
5,5
8,8
6,7
5,5
6,7
4,4
6,6
6,6
4,4
6,6
8,8
4,4
5,5
4,4
5,5
6,7
6,6
6,6
6,6
4,4
6,7
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
8,8
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,5
5,5
4,4
5,5
5,5
5,5
5,5
4,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
3,5
5,5
4,4
5,5
5,5
4,4
5,5
4,4
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
4,5
5,5
4,4
4,4
5,5
4,4
4,4
5,5
4,4
4,4
4,4
5,5
4,5
4,4
4,4
4,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
3,4
4,4
4,4
4,4
4,4
4,4
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
4,4
6,6
8,8
10,10
10,10
10,10
10,10
9,9
10,10
6,6
10,10
6,7
10,10
5,5
9,10
4,4
10,10
10,10
6,6
10,10
5,5
8,8
5,5
8,8
8,8
5,5
6,7
5,5
6,7
4,4
6,6
6,6
4,4
6,6
9,9
4,4
5,5
4,4
4,5
6,7
6,6
6,6
6,6
4,4
6,7
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
8,8
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
4,4
6,6
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,6
6,7
6,7
6,7
5,5
6,7
4,4
6,7
6,7
6,6
6,7
5,5
6,7
5,5
6,7
6,7
5,5
6,7
5,5
6,7
4,4
6,6
6,6
4,4
6,6
6,7
4,4
5,5
4,4
5,5
6,7
6,6
6,6
6,6
4,4
6,7
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
6,7
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,5
4,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,5
5,5
5,5
5,5
4,5
5,5
4,4
5,5
5,5
5,5
5,5
4,5
5,5
5,5
5,5
5,5
5,5
5,5
4,5
5,5
4,4
5,5
4,5
4,4
4,5
5,5
4,4
5,5
4,4
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
4,5
5,5
4,4
5,5
4,4
4,5
4,5
4,4
4,4
4,5
5,5
4,4
4,4
5,5
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
4,4
6,6
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,6
6,7
6,7
6,7
5,5
6,7
4,4
6,7
6,7
6,6
6,7
5,5
6,7
5,5
6,7
6,7
5,5
6,7
6,7
5,5
4,4
6,6
6,6
4,4
6,6
6,7
4,4
5,5
4,4
5,5
6,7
6,6
6,6
6,6
4,4
6,7
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
6,7
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
4,4
5,6
5,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
5,6
6,6
5,5
6,6
4,4
6,6
6,6
6,6
6,6
5,5
6,6
5,5
6,6
6,6
5,5
6,6
6,6
5,5
5,6
4,4
5,6
4,4
6,6
6,6
4,4
5,5
4,4
5,5
6,6
5,6
6,6
6,6
4,4
6,6
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
6,6
4,4
4,4
5,6
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
3,4
4,4
4,4
4,4
6,6
6,6
6,6
6,6
6,6
6,6
6,6
5,6
6,6
6,6
6,6
6,6
4,4
4,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
5,5
6,6
4,4
6,6
6,6
6,6
6,6
5,5
6,6
5,5
6,6
6,6
5,5
6,6
5,6
5,5
6,6
4,4
5,6
4,4
5,6
6,6
4,4
5,5
4,4
5,5
5,6
6,6
6,6
6,6
4,4
6,6
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
6,6
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
4,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
4,4
5,6
5,6
6,6
6,6
6,6
6,6
6,6
6,6
5,6
5,6
6,6
6,6
5,5
6,6
4,4
6,6
6,6
6,6
6,6
5,5
6,6
5,5
6,6
6,6
5,5
6,6
5,6
5,5
5,6
4,4
6,6
5,6
4,4
6,6
4,4
5,5
4,4
5,5
6,6
6,6
5,6
6,6
4,4
6,6
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
5,6
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
8,9
9,9
9,9
8,9
4,4
6,6
8,8
9,9
9,9
9,9
9,9
9,9
9,9
6,6
9,9
6,7
9,9
5,5
9,9
4,4
8,9
9,9
6,6
9,9
5,5
8,8
5,5
6,8
6,8
5,5
9,9
6,7
5,5
6,7
4,4
6,6
6,6
4,4
6,6
4,4
5,5
4,4
5,5
6,7
6,6
6,6
6,6
4,4
6,7
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
8,8
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
4,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
3,5
4,5
4,4
5,5
5,5
5,5
5,5
4,5
5,5
4,5
5,5
5,5
4,5
4,5
5,5
5,5
5,5
4,4
4,5
5,5
4,4
5,5
5,5
4,4
4,4
5,5
5,5
5,5
4,5
5,5
4,4
5,5
4,5
4,5
4,5
4,4
5,5
4,4
4,5
4,5
4,4
4,4
4,5
4,5
4,4
4,4
4,5
4,4
4,4
5,5
4,4
4,4
4,4
4,5
4,5
4,4
4,4
4,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,5
4,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
3,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,5
5,5
4,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,5
5,5
5,5
4,5
3,5
5,5
4,4
5,5
5,5
4,4
4,5
5,5
4,4
4,5
4,4
5,5
4,5
5,5
5,5
4,4
4,5
4,5
5,5
5,5
4,4
4,5
4,4
4,5
5,5
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
4,4
5,5
4,4
4,4
4,4
4,5
4,5
3,4
4,4
5,5
4,4
4,5
4,4
5,5
4,4
4,4
4,4
3,4
4,4
4,4
4,4
4,4
3,4
4,4
3,4
4,4
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
4,4
6,6
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,6
6,7
6,7
6,7
5,5
6,7
4,4
6,7
6,7
6,6
6,7
5,5
6,7
5,5
6,7
6,7
5,5
6,7
6,7
5,5
6,7
4,4
6,6
6,6
4,4
6,6
6,7
4,4
5,5
4,4
5,5
6,6
6,6
6,6
4,4
6,7
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
6,7
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
4,4
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
5,5
6,6
4,4
6,6
6,6
6,6
6,6
4,5
6,6
5,5
6,6
6,6
5,5
6,6
6,6
5,5
6,6
4,4
5,6
6,6
4,4
6,6
6,6
4,4
5,5
4,4
5,5
6,6
6,6
6,6
4,4
6,6
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
4,5
6,6
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
4,4
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
5,5
6,6
4,4
6,6
6,6
6,6
6,6
5,5
6,6
5,5
6,6
6,6
5,5
6,6
5,6
5,5
6,6
4,4
6,6
6,6
4,4
6,6
6,6
4,4
5,5
4,4
5,5
6,6
6,6
6,6
4,4
6,6
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
6,6
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
4,4
5,6
6,6
6,6
6,6
6,6
5,6
5,6
6,6
6,6
6,6
6,6
6,6
5,5
6,6
4,4
6,6
6,6
6,6
6,6
5,5
6,6
5,5
6,6
6,6
5,5
6,6
5,6
5,5
6,6
4,4
6,6
6,6
4,4
6,6
6,6
4,4
5,5
4,4
5,5
6,6
6,6
5,6
4,4
5,6
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
6,6
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
4,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,7
4,4
6,6
6,7
6,7
6,7
6,7
6,7
6,7
6,7
6,6
6,7
6,7
6,7
5,5
6,7
4,4
6,7
6,7
6,6
6,7
5,5
6,7
5,5
6,7
6,7
5,5
6,7
6,7
5,5
6,7
4,4
6,6
6,6
4,4
6,6
6,7
4,4
5,5
4,4
5,5
6,7
6,6
6,6
6,6
4,4
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
6,7
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,5
4,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
3,4
4,5
4,5
4,5
5,5
4,5
4,5
4,5
5,5
4,5
4,5
5,5
5,5
4,5
5,5
3,4
5,5
5,5
4,5
4,5
4,5
4,5
5,5
5,5
5,5
5,5
5,5
4,5
4,5
4,5
3,4
5,5
4,5
3,4
5,5
5,5
4,4
4,5
3,4
3,5
5,5
5,5
4,5
4,5
4,4
4,5
5,5
5,5
4,4
5,5
4,4
4,5
4,5
4,4
4,4
4,5
5,5
4,4
4,4
4,5
4,4
4,4
4,5
4,4
3,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
4,5
4,4
4,5
4,4
4,4
4,4
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
4,4
5,5
5,5
4,4
5,5
4,4
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
4,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,5
5,5
4,4
5,5
5,5
5,5
4,5
4,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
4,5
5,5
4,4
5,5
5,5
4,4
5,5
4,4
5,5
5,5
5,5
4,5
5,5
4,4
4,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
4,5
5,5
4,4
4,4
5,5
4,4
4,4
5,5
4,4
4,4
4,4
5,5
4,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
2,4
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
2,4
4,4
4,4
3,4
4,4
4,4
4,4
4,4
4,4
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
2,4
4,4
4,4
3,4
4,4
4,4
4,4
4,4
2,4
4,4
4,4
4,4
4,4
4,4
3,4
4,4
4,4
4,4
4,4
4,4
4,4
3,4
3,4
4,4
4,4
4,4
3,4
3,4
3,4
3,4
4,4
4,4
3,4
4,4
3,4
4,4
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
4,4
5,5
5,5
4,4
5,5
4,4
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
4,4
4,4
5,5
5,5
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
4,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
4,4
5,5
5,5
4,4
5,5
4,4
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
4,4
5,5
4,4
5,5
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,5
5,5
5,5
4,4
5,5
5,5
4,4
5,5
5,5
4,4
5,5
4,4
5,5
5,5
5,5
4,5
5,5
4,4
5,5
5,5
5,5
5,5
4,4
5,5
4,4
5,5
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
4,4
5,5
4,4
4,4
4,4
5,5
5,5
4,4
4,4
5,5
4,4
5,5
4,4
5,5
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
3,4
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
4,4
5,5
5,5
4,4
5,5
4,4
5,5
5,5
5,5
5,5
5,5
4,4
5,5
5,5
4,5
5,5
4,4
3,5
4,4
5,5
5,5
4,4
4,4
5,5
4,4
4,4
5,5
4,4
4,4
5,5
4,4
4,4
4,4
4,5
5,5
4,4
4,4
5,5
4,4
4,5
4,4
5,5
4,4
4,4
3,4
4,4
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
3,4
5,6
8,8
8,8
8,8
8,8
8,8
8,8
8,8
6,6
8,8
6,7
8,8
5,5
6,8
4,4
8,8
8,8
6,6
8,8
5,5
8,8
5,5
8,8
8,8
5,5
8,8
6,7
5,5
6,7
4,4
6,6
5,6
4,4
6,6
8,8
4,4
5,5
4,4
5,5
6,7
6,6
6,6
6,6
4,4
6,7
5,5
5,5
5,5
4,4
5,5
4,4
5,5
5,5
4,4
4,4
4,5
4,4
4,4
6,6
4,4
4,4
5,5
4,4
4,4
4,4
3,5
5,5
4,4
4,4
5,5
4,4
4,5
4,4
5,5
3,4
4,4
4,4
4,4
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
